# time_s,x_m,y_m,psi_rad,kappa_rad,vx_mps,ax_mps2
18.250000,-0.447229,1.392971,1.217247,-0.161799,2.313534,1.328340
18.300000,-0.413584,1.482057,1.202267,-0.152810,2.365275,1.438807
18.350000,-0.378646,1.570644,1.188141,-0.143849,2.419997,1.562953
18.400000,-0.342497,1.658743,1.174867,-0.134917,2.477972,1.702990
18.450000,-0.305220,1.746372,1.162442,-0.126023,2.539526,1.859263
18.500000,-0.266894,1.833546,1.150861,-0.117177,2.605009,2.031997
18.550000,-0.227597,1.920288,1.140125,-0.108329,2.674722,2.232351
18.600000,-0.187408,2.006620,1.130237,-0.099400,2.748954,2.477404
18.650000,-0.146403,2.092567,1.121194,-0.090467,2.828496,2.753821
18.700000,-0.104658,2.178158,1.112986,-0.081745,2.914548,3.023566
18.750000,-0.062248,2.263421,1.105605,-0.073231,3.007190,3.325150
18.800000,-0.019245,2.348387,1.099045,-0.064669,3.105243,3.783066
18.850000,0.024281,2.433086,1.093305,-0.055952,3.210112,4.337195
18.900000,0.068257,2.517552,1.088390,-0.047212,3.327121,4.646893
18.950000,0.112612,2.601820,1.084305,-0.038546,3.455812,4.747045
19.000000,0.157277,2.685924,1.081044,-0.029933,3.583818,5.449215
19.050000,0.202181,2.769900,1.078602,-0.021348,3.708851,6.540644
19.100000,0.247256,2.853785,1.076976,-0.012796,3.858141,4.937201
19.150000,0.292434,2.937615,1.076162,-0.004281,4.030194,-1.047471
19.200000,0.337646,3.021427,1.076157,0.004194,4.108619,-6.725412
19.250000,0.382824,3.105256,1.076958,0.012630,3.994862,-7.499193
19.300000,0.427902,3.189140,1.078561,0.021035,3.786798,-5.515186
19.350000,0.472811,3.273114,1.080963,0.029418,3.618490,-4.326441
19.400000,0.517485,3.357213,1.084161,0.037766,3.495908,-4.114640
19.450000,0.561857,3.441472,1.088151,0.046063,3.379505,-3.863371
19.500000,0.605858,3.525925,1.092930,0.054307,3.262505,-3.417932
19.550000,0.649423,3.610604,1.098491,0.062504,3.154167,-3.045016
19.600000,0.692482,3.695541,1.104831,0.070666,3.055766,-2.797705
19.650000,0.734969,3.780766,1.111948,0.078808,2.963327,-2.589838
19.700000,0.776816,3.866307,1.119840,0.086942,2.875148,-2.418281
19.750000,0.817953,3.952192,1.128507,0.095081,2.791479,-2.350292
19.800000,0.858310,4.038446,1.137947,0.103202,2.710125,-2.362901
19.850000,0.897818,4.125091,1.148154,0.111242,2.626174,-2.331822
19.900000,0.936407,4.212151,1.159117,0.119125,2.538365,-2.217984
19.950000,0.974007,4.299641,1.170815,0.126752,2.450895,-2.112624
20.000000,1.010548,4.387579,1.183232,0.134135,2.365853,-2.068615
20.050000,1.045963,4.475977,1.196358,0.141490,2.280568,-2.047536
20.100000,1.080185,4.564843,1.210189,0.148960,2.192776,-2.017219
20.150000,1.113142,4.654186,1.224728,0.156456,2.102518,-1.985988
20.200000,1.144764,4.744010,1.239980,0.163924,2.009899,-1.960532
20.250000,1.174980,4.834316,1.255958,0.171536,1.914067,-1.921791
20.300000,1.203717,4.925105,1.272676,0.179449,1.814361,-1.850374
20.350000,1.230897,5.016371,1.290147,0.187544,1.711826,-1.748932
20.400000,1.256444,5.108108,1.308390,0.195664,1.607942,-1.624178
20.450000,1.280276,5.200304,1.327415,0.203874,1.503984,-1.470609
20.500000,1.302313,5.292946,1.347235,0.212309,1.401355,-1.279682
20.550000,1.322473,5.386015,1.367866,0.220981,1.303161,-1.055032
20.600000,1.340670,5.479487,1.389331,0.229841,1.213386,-0.806427
20.650000,1.356816,5.573335,1.411644,0.238823,1.136519,-0.545681
20.700000,1.370824,5.667525,1.434814,0.247875,1.077278,-0.287657
20.750000,1.382604,5.762020,1.458880,0.257306,1.038850,-0.076915
20.800000,1.392062,5.856775,1.483902,0.267696,1.022862,0.020203
20.850000,1.399102,5.951741,1.509908,0.278700,1.023420,0.011707
20.900000,1.403622,6.046859,1.536889,0.288971,1.026757,-0.014760
20.950000,1.405533,6.142065,1.564709,0.297010,1.025926,-0.014245
21.000000,1.404767,6.237287,1.593067,0.301200,1.024000,-0.006608
21.050000,1.401272,6.332448,1.621800,0.302574,1.023184,-0.006089
21.100000,1.395028,6.427468,1.651015,0.306983,1.022765,-0.008050
21.150000,1.385990,6.522263,1.680981,0.318603,1.022074,-0.008127
21.200000,1.374053,6.616735,1.712276,0.336420,1.021267,-0.007347
21.250000,1.359086,6.710777,1.745414,0.358313,1.020549,-0.007045
21.300000,1.340917,6.804250,1.780557,0.381063,1.019892,-0.007042
21.350000,1.319375,6.897005,1.817743,0.401770,1.019234,-0.006954
21.400000,1.294315,6.988870,1.856775,0.419833,1.018576,-0.006792
21.450000,1.265612,7.079664,1.897414,0.435415,1.017932,-0.006655
21.500000,1.233179,7.169191,1.939512,0.449554,1.017304,-0.006537
21.550000,1.196947,7.257251,1.982964,0.463532,1.016685,-0.006399
21.600000,1.156866,7.343625,2.027789,0.478121,1.016078,-0.006260
21.650000,1.112895,7.428085,2.074053,0.493745,1.015484,-0.006153
21.700000,1.065008,7.510387,2.121773,0.509701,1.014902,-0.006021
21.750000,1.013188,7.590271,2.170947,0.524770,1.014331,-0.005759
21.800000,0.957442,7.667464,2.221688,0.540442,1.013774,-0.005525
21.850000,0.897792,7.741684,2.274199,0.560202,1.013236,-0.005647
21.900000,0.834272,7.812616,2.328580,0.582963,1.012715,-0.005675
21.950000,0.766922,7.879921,2.384830,0.603052,1.012208,-0.004394
22.000000,0.695810,7.943238,2.443327,0.623310,1.011720,-0.002949
22.050000,0.621039,8.002187,2.504966,0.658147,1.011272,-0.005613
22.100000,0.542710,8.056315,2.570321,0.709575,1.010870,-0.009686
22.150000,0.460919,8.105053,2.639353,0.756585,1.010495,0.000005
22.200000,0.375840,8.147821,2.712203,0.788217,1.010140,0.018509
22.250000,0.287818,8.184047,2.789567,0.821859,1.009825,-0.008128
22.300000,0.197224,8.213160,2.872221,0.878853,1.009577,-0.140695
22.350000,0.104428,8.234590,2.960941,0.980540,1.009420,-0.439983
